CustomerID,Gender,Age,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,OnlineSecurity,PaymentMethod,Complaints,TotalCharges,Churn
CUST1209,Male,69,57,Month-to-Month,29,DSL,Yes,No,Cash,Yes,1668,Yes
CUST1210,Male,46,36,Month-to-Month,27,DSL,Yes,No,EWallet,No,947,No
CUST1211,Male,69,57,Month-to-Month,40,FiberOptic,No,No,BankTransfer,No,2312,No
CUST1212,Female,53,49,Month-to-Month,96,FiberOptic,No,Yes,CreditCard,No,4679,No
CUST1213,Female,55,45,Two-Year,78,FiberOptic,No,No,Cash,No,3572,No
CUST1214,Female,56,66,Month-to-Month,69,DSL,No,No,EWallet,No,4490,Yes
CUST1215,Female,67,45,One-Year,88,DSL,No,No,Cash,Yes,4047,No
CUST1216,Male,54,20,Month-to-Month,89,No,No,No,BankTransfer,Yes,1872,No
CUST1217,Female,69,64,One-Year,49,No,No,No,EWallet,No,3179,Yes
CUST1218,Female,52,67,Month-to-Month,114,FiberOptic,No,No,CreditCard,No,7567,No
CUST1219,Male,24,3,Month-to-Month,36,FiberOptic,No,No,BankTransfer,No,49,Yes
CUST1220,Male,44,54,Two-Year,94,FiberOptic,No,Yes,EWallet,Yes,5036,No
CUST1221,Male,45,64,Month-to-Month,39,FiberOptic,No,No,BankTransfer,No,2443,Yes
CUST1222,Female,39,40,Month-to-Month,67,DSL,No,No,CreditCard,No,2769,Yes
CUST1223,Male,31,59,Month-to-Month,92,FiberOptic,No,No,EWallet,No,5411,Yes
CUST1224,Male,24,55,One-Year,21,FiberOptic,No,Yes,Cash,No,1147,No
CUST1225,Male,54,62,Month-to-Month,56,DSL,No,No,Cash,Yes,3563,Yes
CUST1226,Female,39,4,Two-Year,20,FiberOptic,No,Yes,CreditCard,No,164,No
CUST1227,Male,22,60,Month-to-Month,23,FiberOptic,Yes,Yes,EWallet,No,1347,Yes
CUST1228,Female,19,30,Month-to-Month,119,FiberOptic,No,No,CreditCard,No,3515,Yes
CUST1229,Female,44,2,One-Year,73,FiberOptic,Yes,Yes,CreditCard,No,158,Yes
CUST1230,Male,38,62,One-Year,44,No,No,Yes,BankTransfer,Yes,2655,No
CUST1231,Male,55,49,Two-Year,22,DSL,No,No,Cash,No,1054,No
CUST1232,Female,32,9,Two-Year,28,FiberOptic,No,Yes,CreditCard,No,272,No
CUST1233,Male,38,31,Month-to-Month,105,FiberOptic,Yes,No,BankTransfer,Yes,3157,Yes
CUST1234,Male,27,61,Month-to-Month,106,FiberOptic,No,Yes,CreditCard,No,6402,Yes
CUST1235,Female,40,48,Month-to-Month,95,DSL,No,No,CreditCard,No,4635,Yes
CUST1236,Female,56,25,One-Year,93,DSL,No,No,CreditCard,No,2371,No
CUST1237,Male,22,36,Two-Year,53,FiberOptic,Yes,No,Cash,No,1899,No
CUST1238,Female,18,8,Month-to-Month,62,FiberOptic,No,Yes,EWallet,No,478,No
CUST1239,Male,30,58,Month-to-Month,93,FiberOptic,No,Yes,Cash,No,5310,No
CUST1240,Male,38,45,Month-to-Month,113,FiberOptic,Yes,Yes,BankTransfer,No,5105,No
CUST1241,Male,43,62,Two-Year,41,FiberOptic,No,No,EWallet,No,2528,No
CUST1242,Female,67,39,Month-to-Month,89,FiberOptic,No,No,BankTransfer,Yes,3410,Yes
CUST1243,Male,62,58,Month-to-Month,21,FiberOptic,No,Yes,CreditCard,No,1295,Yes
CUST1244,Male,38,64,Month-to-Month,113,DSL,No,Yes,EWallet,No,7204,No
CUST1245,Male,35,44,Two-Year,85,FiberOptic,No,Yes,BankTransfer,No,3668,Yes
CUST1246,Female,54,29,One-Year,51,FiberOptic,No,No,CreditCard,No,1557,No
CUST1247,Female,62,59,One-Year,35,DSL,No,No,BankTransfer,No,2006,No
CUST1248,Female,49,71,Month-to-Month,95,DSL,Yes,No,BankTransfer,Yes,6673,Yes
CUST1249,Female,53,9,Month-to-Month,20,DSL,Yes,No,Cash,No,145,Yes
CUST1250,Female,34,6,One-Year,91,No,No,No,CreditCard,No,569,No
CUST1251,Male,52,29,Two-Year,67,DSL,No,Yes,Cash,No,1987,No
CUST1252,Female,66,58,Month-to-Month,69,FiberOptic,No,Yes,EWallet,Yes,4021,Yes
CUST1253,Female,28,17,Month-to-Month,32,FiberOptic,No,No,CreditCard,Yes,552,Yes
CUST1254,Female,38,16,Month-to-Month,34,FiberOptic,No,No,Cash,No,602,Yes
CUST1255,Male,69,3,Month-to-Month,72,FiberOptic,No,No,Cash,No,207,No
CUST1256,Female,43,21,Two-Year,63,DSL,Yes,No,EWallet,No,1334,No
CUST1257,Female,21,64,Month-to-Month,27,FiberOptic,No,No,BankTransfer,No,1679,No
CUST1258,Male,51,36,Month-to-Month,93,FiberOptic,No,No,BankTransfer,No,3414,No
CUST1259,Female,69,62,Month-to-Month,65,FiberOptic,No,No,BankTransfer,No,3989,Yes
CUST1260,Male,65,42,Month-to-Month,88,DSL,Yes,No,EWallet,No,3689,No
CUST1261,Male,35,42,Month-to-Month,38,FiberOptic,No,Yes,Cash,No,1674,Yes
CUST1262,Male,57,61,Month-to-Month,57,FiberOptic,Yes,No,CreditCard,No,3520,No
CUST1263,Male,52,13,Month-to-Month,30,FiberOptic,Yes,No,EWallet,No,387,Yes
CUST1264,Male,58,11,One-Year,62,FiberOptic,Yes,No,BankTransfer,No,595,Yes
CUST1265,Female,46,54,Month-to-Month,39,FiberOptic,No,No,BankTransfer,No,2175,Yes
CUST1266,Male,69,16,Month-to-Month,39,No,No,No,CreditCard,No,574,No
CUST1267,Male,46,8,Two-Year,40,FiberOptic,No,Yes,EWallet,No,243,Yes
CUST1268,Female,55,59,One-Year,101,FiberOptic,No,No,BankTransfer,Yes,5965,Yes
CUST1269,Male,59,57,One-Year,76,DSL,No,Yes,EWallet,No,4402,No
CUST1270,Female,38,40,Month-to-Month,69,DSL,No,No,Cash,No,2732,Yes
CUST1271,Female,59,59,Month-to-Month,93,DSL,No,No,EWallet,No,5533,No
CUST1272,Female,30,2,Month-to-Month,117,DSL,Yes,Yes,Cash,No,217,No
CUST1273,Male,66,10,Month-to-Month,45,DSL,No,Yes,CreditCard,Yes,410,No
CUST1274,Male,58,44,Month-to-Month,49,FiberOptic,No,No,Cash,Yes,2161,Yes
CUST1275,Male,34,11,Two-Year,92,DSL,No,No,Cash,No,1005,No
CUST1276,Female,26,2,Month-to-Month,50,FiberOptic,No,Yes,CreditCard,No,62,No
CUST1277,Male,58,50,Month-to-Month,61,DSL,No,No,BankTransfer,No,3103,No
CUST1278,Male,18,12,Month-to-Month,87,DSL,Yes,No,CreditCard,No,1038,Yes
CUST1279,Male,19,23,Month-to-Month,80,DSL,No,Yes,EWallet,No,1774,No
CUST1280,Female,65,18,One-Year,80,DSL,No,No,CreditCard,No,1406,No
CUST1281,Female,46,62,Month-to-Month,89,FiberOptic,No,No,EWallet,No,5473,Yes
CUST1282,Male,50,62,One-Year,97,FiberOptic,No,No,BankTransfer,No,5953,No
CUST1283,Male,27,38,Two-Year,87,DSL,No,No,EWallet,No,3362,No
CUST1284,Male,67,67,Month-to-Month,109,FiberOptic,No,Yes,CreditCard,Yes,7336,No
CUST1285,Male,57,38,Month-to-Month,36,FiberOptic,No,Yes,CreditCard,No,1447,No
CUST1286,Female,38,67,Two-Year,38,FiberOptic,Yes,Yes,BankTransfer,No,2574,Yes
CUST1287,Female,45,61,One-Year,70,FiberOptic,No,No,CreditCard,No,4349,No
CUST1288,Female,28,1,Month-to-Month,89,FiberOptic,No,No,BankTransfer,Yes,12,No
CUST1289,Female,51,45,Two-Year,82,FiberOptic,Yes,No,BankTransfer,Yes,3691,No
CUST1290,Male,25,28,Month-to-Month,112,FiberOptic,No,No,CreditCard,No,3197,Yes
CUST1291,Male,39,21,Two-Year,94,DSL,No,No,Cash,No,1988,No
CUST1292,Male,25,13,Month-to-Month,99,FiberOptic,No,No,EWallet,No,1321,No
CUST1293,Female,66,27,Month-to-Month,49,No,Yes,No,Cash,No,1297,Yes
CUST1294,Male,32,7,Two-Year,44,FiberOptic,No,Yes,BankTransfer,Yes,218,Yes
CUST1295,Female,34,22,Month-to-Month,94,FiberOptic,No,Yes,EWallet,No,2003,No
CUST1296,Female,40,53,Month-to-Month,90,FiberOptic,No,No,Cash,Yes,4817,Yes
CUST1297,Male,41,4,Month-to-Month,45,DSL,No,No,CreditCard,No,142,Yes
CUST1298,Male,62,23,Two-Year,75,FiberOptic,Yes,No,Cash,No,1704,No
CUST1299,Male,36,70,Two-Year,41,FiberOptic,No,No,EWallet,No,2960,No
CUST1300,Female,22,33,One-Year,108,FiberOptic,Yes,Yes,EWallet,No,3660,No
CUST1301,Male,49,28,Month-to-Month,38,FiberOptic,Yes,No,EWallet,No,1051,Yes
CUST1302,Female,61,8,Two-Year,50,FiberOptic,No,No,EWallet,No,329,No
CUST1303,Male,18,1,Month-to-Month,45,DSL,No,No,Cash,No,102,No
CUST1304,Female,40,37,Month-to-Month,61,FiberOptic,No,No,CreditCard,No,2259,No
CUST1305,Female,54,63,One-Year,60,FiberOptic,Yes,No,CreditCard,No,3791,No
CUST1306,Male,25,22,Month-to-Month,119,FiberOptic,No,No,EWallet,No,2601,No
CUST1307,Female,30,70,Month-to-Month,42,DSL,No,No,CreditCard,No,2989,No
CUST1308,Female,25,21,Month-to-Month,66,FiberOptic,No,No,Cash,No,1390,Yes
CUST1309,Male,40,35,Month-to-Month,32,FiberOptic,No,No,CreditCard,No,1208,Yes
CUST1310,Female,60,5,Two-Year,108,FiberOptic,No,Yes,BankTransfer,No,460,No
CUST1311,Male,18,60,Month-to-Month,85,No,No,Yes,CreditCard,No,5036,Yes
CUST1312,Female,62,46,One-Year,85,No,Yes,Yes,EWallet,No,3836,No
CUST1313,Male,68,50,Month-to-Month,35,DSL,No,Yes,CreditCard,No,1751,Yes
CUST1314,Male,41,48,Month-to-Month,92,DSL,No,No,CreditCard,No,4478,Yes
CUST1315,Female,52,6,Month-to-Month,47,No,No,No,CreditCard,No,219,No
CUST1316,Female,41,56,One-Year,96,No,No,Yes,CreditCard,No,5335,Yes
CUST1317,Female,34,59,One-Year,54,DSL,No,Yes,BankTransfer,No,3155,No
CUST1318,Female,22,29,Two-Year,60,DSL,Yes,Yes,Cash,No,1671,No
CUST1319,Female,37,71,One-Year,96,DSL,Yes,No,EWallet,No,6795,No
CUST1320,Male,38,18,Month-to-Month,50,No,No,No,EWallet,No,954,Yes
CUST1321,Female,57,2,One-Year,104,DSL,Yes,No,CreditCard,No,238,No
CUST1322,Male,48,8,Two-Year,51,FiberOptic,No,No,Cash,No,484,No
CUST1323,Male,63,54,One-Year,73,FiberOptic,No,Yes,CreditCard,No,3943,No
CUST1324,Female,53,38,Month-to-Month,117,DSL,No,No,BankTransfer,No,4447,No
CUST1325,Male,28,48,Month-to-Month,91,FiberOptic,No,Yes,Cash,No,4297,No
CUST1326,Male,69,27,One-Year,78,DSL,No,No,Cash,No,2027,No
CUST1327,Male,32,20,One-Year,60,FiberOptic,No,No,Cash,No,1118,No
CUST1328,Male,36,12,Month-to-Month,85,DSL,Yes,No,Cash,No,950,No
CUST1329,Female,24,43,Two-Year,115,FiberOptic,No,No,CreditCard,Yes,4864,Yes
CUST1330,Male,68,61,Two-Year,73,FiberOptic,No,No,BankTransfer,No,4499,Yes
CUST1331,Female,45,31,Month-to-Month,59,DSL,No,Yes,Cash,No,1858,No
CUST1332,Female,68,61,Two-Year,47,DSL,Yes,Yes,EWallet,No,2806,No
CUST1333,Male,60,67,Month-to-Month,56,FiberOptic,No,No,EWallet,No,3818,No
CUST1334,Female,22,35,Month-to-Month,84,DSL,No,No,BankTransfer,No,2930,Yes
CUST1335,Female,22,15,Month-to-Month,93,FiberOptic,No,Yes,EWallet,Yes,1366,Yes
CUST1336,Female,47,16,Month-to-Month,74,FiberOptic,No,No,CreditCard,No,1192,No
CUST1337,Male,49,13,Two-Year,23,FiberOptic,No,No,CreditCard,Yes,380,Yes
CUST1338,Female,25,35,Month-to-Month,118,FiberOptic,No,No,BankTransfer,No,4056,No
CUST1339,Female,27,59,Month-to-Month,29,FiberOptic,Yes,No,Cash,No,1689,No
CUST1340,Female,55,21,Month-to-Month,66,FiberOptic,No,No,EWallet,No,1425,No
CUST1341,Male,64,54,Month-to-Month,94,FiberOptic,No,No,EWallet,No,5053,No
CUST1342,Female,49,30,Month-to-Month,33,DSL,No,No,BankTransfer,No,1088,Yes
CUST1343,Male,65,48,One-Year,57,DSL,No,No,BankTransfer,No,2652,No
CUST1344,Male,45,35,Month-to-Month,31,FiberOptic,Yes,No,EWallet,No,1068,Yes
CUST1345,Male,34,38,Two-Year,64,FiberOptic,Yes,No,Cash,No,2469,No
CUST1346,Male,48,31,Two-Year,36,FiberOptic,No,Yes,BankTransfer,No,1162,No
CUST1347,Male,25,24,Month-to-Month,99,DSL,No,Yes,CreditCard,No,2433,No
CUST1348,Male,57,49,Two-Year,54,FiberOptic,No,No,EWallet,Yes,2703,No
CUST1349,Female,42,32,Month-to-Month,85,DSL,No,No,BankTransfer,Yes,2772,Yes
CUST1350,Male,26,55,Month-to-Month,94,DSL,No,No,BankTransfer,Yes,5157,Yes
CUST1351,Female,19,58,Month-to-Month,60,FiberOptic,No,Yes,BankTransfer,No,3453,No
CUST1352,Female,32,3,Month-to-Month,86,DSL,No,Yes,EWallet,No,284,No
CUST1353,Male,67,69,Month-to-Month,48,FiberOptic,No,No,CreditCard,No,3405,Yes
CUST1354,Female,20,10,One-Year,37,DSL,No,Yes,CreditCard,No,371,No
CUST1355,Female,66,25,Month-to-Month,39,FiberOptic,No,Yes,EWallet,No,970,No
CUST1356,Female,53,68,One-Year,33,FiberOptic,No,No,BankTransfer,No,2306,Yes
CUST1357,Female,21,61,Month-to-Month,53,DSL,No,Yes,EWallet,No,3183,No
CUST1358,Male,31,29,One-Year,68,DSL,No,No,EWallet,No,1972,No
CUST1359,Female,58,19,Month-to-Month,73,FiberOptic,No,No,BankTransfer,No,1357,Yes
CUST1360,Male,58,43,Month-to-Month,50,FiberOptic,No,Yes,EWallet,No,2120,No
CUST1361,Female,42,66,Month-to-Month,77,FiberOptic,Yes,No,Cash,Yes,5136,No
CUST1362,Female,67,61,Month-to-Month,61,DSL,No,No,CreditCard,No,3630,No
CUST1363,Male,27,43,Month-to-Month,77,FiberOptic,No,No,Cash,No,3307,No
CUST1364,Female,38,25,Two-Year,101,FiberOptic,No,No,Cash,No,2595,No
CUST1365,Female,53,20,Month-to-Month,49,FiberOptic,Yes,No,Cash,No,1062,No
CUST1366,Female,29,48,One-Year,44,FiberOptic,Yes,No,EWallet,No,2210,Yes
CUST1367,Male,44,24,One-Year,82,DSL,Yes,No,BankTransfer,Yes,2001,No
CUST1368,Female,57,11,Two-Year,38,DSL,No,No,EWallet,No,323,Yes
CUST1369,Male,19,55,Month-to-Month,91,FiberOptic,Yes,Yes,CreditCard,Yes,4981,Yes
CUST1370,Female,30,28,Month-to-Month,111,No,No,Yes,EWallet,No,3183,No
CUST1371,Male,49,69,Two-Year,27,DSL,Yes,Yes,EWallet,No,1839,Yes
CUST1372,Male,48,63,One-Year,114,FiberOptic,Yes,No,EWallet,Yes,7083,No
CUST1373,Female,33,59,Month-to-Month,22,DSL,Yes,Yes,EWallet,No,1248,No
CUST1374,Female,49,5,Month-to-Month,86,DSL,Yes,No,Cash,No,518,Yes
CUST1375,Male,49,51,Month-to-Month,105,DSL,No,No,BankTransfer,No,5401,Yes
CUST1376,Male,51,21,Month-to-Month,100,DSL,No,Yes,CreditCard,No,2120,No
CUST1377,Female,28,12,One-Year,119,FiberOptic,No,No,CreditCard,No,1455,Yes
CUST1378,Male,27,50,Month-to-Month,36,FiberOptic,Yes,No,CreditCard,No,1701,No
CUST1379,Female,32,4,Month-to-Month,33,DSL,Yes,Yes,EWallet,No,82,No
CUST1380,Female,34,42,Month-to-Month,28,DSL,No,No,CreditCard,No,1229,No
CUST1381,Female,57,38,Month-to-Month,81,FiberOptic,No,No,Cash,Yes,3047,Yes
CUST1382,Female,35,25,One-Year,113,DSL,Yes,No,BankTransfer,Yes,2744,No
CUST1383,Male,26,14,Two-Year,40,FiberOptic,No,Yes,EWallet,No,482,Yes
CUST1384,Female,42,32,Month-to-Month,95,DSL,No,No,EWallet,No,2993,No
CUST1385,Male,57,11,Two-Year,56,FiberOptic,Yes,No,Cash,No,658,No
CUST1386,Female,31,61,Month-to-Month,115,DSL,No,No,CreditCard,No,7048,No
CUST1387,Male,42,18,Month-to-Month,30,DSL,Yes,Yes,EWallet,Yes,602,No
CUST1388,Female,67,27,Month-to-Month,39,DSL,No,No,EWallet,No,1088,No
CUST1389,Male,39,55,Month-to-Month,54,DSL,Yes,No,Cash,No,2926,Yes
CUST1390,Male,69,54,Month-to-Month,72,FiberOptic,No,No,Cash,Yes,3965,Yes
CUST1391,Female,47,21,Month-to-Month,66,FiberOptic,Yes,No,CreditCard,No,1462,No
CUST1392,Female,37,44,Two-Year,94,DSL,No,No,BankTransfer,No,4150,Yes
CUST1393,Female,38,5,Month-to-Month,71,DSL,Yes,No,BankTransfer,Yes,403,No
CUST1394,Female,61,41,One-Year,27,FiberOptic,No,No,CreditCard,No,1129,No
CUST1395,Male,49,59,Month-to-Month,23,FiberOptic,No,No,BankTransfer,No,1292,No
CUST1396,Female,68,54,Two-Year,46,No,No,Yes,Cash,No,2454,No
CUST1397,Male,63,22,One-Year,63,FiberOptic,No,No,Cash,No,1354,Yes
CUST1398,Male,66,65,Month-to-Month,59,FiberOptic,No,No,Cash,No,3792,No
CUST1399,Female,38,64,One-Year,66,FiberOptic,No,Yes,BankTransfer,No,4186,No
CUST1400,Male,52,71,Month-to-Month,113,No,Yes,No,BankTransfer,No,7938,Yes
CUST1401,Male,49,4,One-Year,63,FiberOptic,No,Yes,EWallet,Yes,285,No
CUST1402,Male,47,65,Month-to-Month,67,DSL,Yes,No,EWallet,No,4332,No
CUST1403,Male,56,15,One-Year,110,DSL,No,No,EWallet,Yes,1671,No
CUST1404,Female,66,22,One-Year,104,DSL,Yes,Yes,BankTransfer,No,2367,No
CUST1405,Female,29,47,Month-to-Month,71,FiberOptic,No,No,EWallet,No,3238,Yes
CUST1406,Female,58,46,Month-to-Month,103,FiberOptic,No,Yes,Cash,No,4751,No
CUST1407,Female,64,14,Two-Year,87,FiberOptic,No,No,BankTransfer,Yes,1231,No
CUST1408,Male,35,50,Month-to-Month,30,DSL,No,No,CreditCard,No,1523,Yes
CUST1409,Male,38,20,Month-to-Month,96,FiberOptic,Yes,No,BankTransfer,No,1965,Yes
CUST1410,Female,30,50,Month-to-Month,92,FiberOptic,No,Yes,EWallet,Yes,4662,Yes
CUST1411,Female,38,33,Month-to-Month,23,DSL,Yes,Yes,BankTransfer,No,744,No
CUST1412,Female,25,59,Two-Year,95,FiberOptic,No,No,EWallet,Yes,5671,No
CUST1413,Male,63,43,Month-to-Month,92,FiberOptic,No,No,EWallet,No,3984,No
CUST1414,Female,57,12,Month-to-Month,96,FiberOptic,No,Yes,CreditCard,Yes,1216,Yes
CUST1415,Female,63,40,One-Year,67,FiberOptic,Yes,Yes,CreditCard,No,2600,No
CUST1416,Female,24,20,Two-Year,45,FiberOptic,Yes,Yes,Cash,Yes,800,Yes
CUST1417,Male,40,38,Month-to-Month,96,FiberOptic,Yes,No,EWallet,No,3679,Yes
CUST1418,Male,61,3,Month-to-Month,58,FiberOptic,Yes,No,BankTransfer,No,131,No
CUST1419,Male,49,28,Two-Year,111,FiberOptic,Yes,Yes,CreditCard,No,3008,No
CUST1420,Male,28,56,One-Year,77,DSL,No,No,CreditCard,No,4352,No
CUST1421,Male,39,13,Month-to-Month,38,FiberOptic,Yes,Yes,EWallet,Yes,567,No
CUST1422,Male,39,66,Month-to-Month,107,DSL,No,No,BankTransfer,No,7136,No
CUST1423,Male,60,37,Month-to-Month,102,DSL,No,No,CreditCard,Yes,3680,Yes
CUST1424,Male,42,49,Month-to-Month,96,FiberOptic,No,No,CreditCard,No,4654,No
CUST1425,Female,39,66,Month-to-Month,96,FiberOptic,No,No,BankTransfer,Yes,6238,Yes
CUST1426,Female,45,36,Two-Year,77,FiberOptic,No,No,CreditCard,No,2849,No
CUST1427,Male,46,54,Month-to-Month,47,DSL,No,No,BankTransfer,No,2591,No
CUST1428,Male,30,26,One-Year,85,DSL,Yes,No,EWallet,No,2140,Yes
CUST1429,Female,35,40,Month-to-Month,29,DSL,No,No,CreditCard,No,1159,No
CUST1430,Male,19,43,One-Year,105,DSL,No,Yes,EWallet,No,4476,Yes
CUST1431,Male,46,22,One-Year,96,FiberOptic,No,No,BankTransfer,No,2165,No
CUST1432,Male,38,20,Month-to-Month,77,DSL,No,No,EWallet,No,1634,Yes
CUST1433,Female,32,8,Month-to-Month,92,FiberOptic,No,Yes,EWallet,No,743,Yes
CUST1434,Female,69,29,Month-to-Month,116,DSL,No,Yes,EWallet,No,3318,Yes
CUST1435,Female,44,40,Two-Year,33,No,Yes,No,Cash,No,1375,No
CUST1436,Female,67,30,Two-Year,103,DSL,No,Yes,BankTransfer,No,3033,Yes
CUST1437,Female,48,55,Month-to-Month,34,DSL,No,No,BankTransfer,No,1850,No
CUST1438,Male,32,16,Month-to-Month,115,DSL,Yes,No,BankTransfer,No,1905,No
CUST1439,Female,68,46,Month-to-Month,52,FiberOptic,Yes,No,BankTransfer,No,2321,Yes
CUST1440,Male,40,62,One-Year,36,FiberOptic,Yes,No,BankTransfer,No,2197,No
CUST1441,Male,41,7,Month-to-Month,43,FiberOptic,No,No,CreditCard,No,336,Yes
CUST1442,Female,61,45,Month-to-Month,49,FiberOptic,Yes,No,CreditCard,No,2118,No
CUST1443,Female,30,59,Month-to-Month,81,DSL,No,Yes,CreditCard,No,4779,No
CUST1444,Male,39,56,Month-to-Month,32,FiberOptic,No,No,EWallet,No,1797,Yes
CUST1445,Male,60,48,One-Year,81,FiberOptic,No,Yes,EWallet,No,3890,Yes
CUST1446,Male,54,27,Month-to-Month,66,DSL,No,Yes,BankTransfer,No,1743,No
CUST1447,Female,50,53,One-Year,35,DSL,No,No,Cash,Yes,1829,No
CUST1448,Female,20,35,Month-to-Month,85,DSL,No,Yes,BankTransfer,Yes,3065,Yes
CUST1449,Female,36,51,Month-to-Month,100,DSL,Yes,No,CreditCard,Yes,5078,Yes
CUST1450,Female,40,37,One-Year,115,FiberOptic,No,Yes,BankTransfer,No,4348,No
CUST1451,Female,46,57,Two-Year,62,DSL,No,Yes,EWallet,No,3540,Yes
CUST1452,Male,47,8,One-Year,27,DSL,No,Yes,BankTransfer,No,211,No
CUST1453,Female,56,20,Month-to-Month,22,DSL,No,Yes,CreditCard,No,379,No
CUST1454,Male,61,53,Month-to-Month,31,No,Yes,No,BankTransfer,No,1683,Yes
CUST1455,Male,64,12,Two-Year,103,FiberOptic,No,No,EWallet,No,1242,No
CUST1456,Male,42,49,Month-to-Month,35,DSL,Yes,No,Cash,No,1631,No
CUST1457,Female,54,17,Month-to-Month,97,DSL,No,No,CreditCard,No,1563,No
CUST1458,Female,64,64,Two-Year,99,DSL,No,Yes,BankTransfer,Yes,6396,No
CUST1459,Female,25,42,Two-Year,78,FiberOptic,No,No,EWallet,Yes,3191,No
CUST1460,Male,59,29,Two-Year,68,DSL,Yes,Yes,CreditCard,Yes,1884,No
CUST1461,Male,33,19,Two-Year,82,FiberOptic,No,No,CreditCard,No,1608,Yes
CUST1462,Male,25,11,Two-Year,81,FiberOptic,No,No,EWallet,No,826,No
CUST1463,Male,18,50,Month-to-Month,68,FiberOptic,Yes,No,BankTransfer,Yes,3342,Yes
CUST1464,Male,61,71,Month-to-Month,70,DSL,No,No,BankTransfer,Yes,5047,Yes
CUST1465,Male,22,58,Month-to-Month,52,FiberOptic,No,No,BankTransfer,Yes,3029,No
CUST1466,Female,20,34,Month-to-Month,49,FiberOptic,No,No,CreditCard,No,1639,No
CUST1467,Female,18,20,Month-to-Month,78,DSL,No,No,Cash,No,1540,No
CUST1468,Female,21,50,Month-to-Month,95,DSL,No,Yes,CreditCard,No,4743,Yes
CUST1469,Female,57,10,Month-to-Month,34,DSL,No,No,BankTransfer,No,380,No
CUST1470,Male,52,32,Month-to-Month,101,DSL,No,No,CreditCard,No,3161,No
CUST1471,Male,49,52,Month-to-Month,111,DSL,No,No,Cash,Yes,5856,No
CUST1472,Female,59,15,Month-to-Month,42,FiberOptic,No,Yes,CreditCard,No,559,No
CUST1473,Male,51,3,Month-to-Month,97,FiberOptic,Yes,No,EWallet,No,389,No
CUST1474,Female,60,37,One-Year,113,No,Yes,No,BankTransfer,No,4090,No
CUST1475,Female,42,40,Month-to-Month,116,DSL,Yes,No,BankTransfer,No,4638,Yes
CUST1476,Female,27,40,Month-to-Month,64,No,No,Yes,BankTransfer,No,2653,No
CUST1477,Male,38,56,One-Year,81,DSL,No,No,CreditCard,No,4529,No
CUST1478,Female,63,23,Month-to-Month,98,FiberOptic,No,No,CreditCard,Yes,2192,No
CUST1479,Female,56,11,Month-to-Month,90,DSL,Yes,No,CreditCard,No,926,No
CUST1480,Female,44,64,Month-to-Month,34,DSL,No,No,BankTransfer,Yes,2206,Yes
CUST1481,Male,44,8,Month-to-Month,65,FiberOptic,No,No,CreditCard,No,508,No
CUST1482,Male,19,56,Two-Year,83,DSL,No,Yes,BankTransfer,No,4709,No
CUST1483,Female,58,60,Month-to-Month,65,FiberOptic,No,Yes,CreditCard,No,3965,Yes
CUST1484,Male,65,10,One-Year,75,FiberOptic,No,No,BankTransfer,No,663,No
CUST1485,Male,30,39,Month-to-Month,63,FiberOptic,Yes,No,EWallet,No,2548,Yes
CUST1486,Male,26,28,Month-to-Month,94,FiberOptic,Yes,Yes,CreditCard,No,2570,Yes
CUST1487,Male,69,49,Month-to-Month,48,FiberOptic,Yes,No,BankTransfer,No,2433,No
CUST1488,Male,53,36,Month-to-Month,114,DSL,No,No,EWallet,No,4133,No
CUST1489,Male,39,13,Month-to-Month,81,FiberOptic,No,No,EWallet,No,995,Yes
CUST1490,Male,59,36,Month-to-Month,108,FiberOptic,No,Yes,Cash,No,3968,No
CUST1491,Male,43,26,Month-to-Month,71,DSL,No,Yes,CreditCard,No,1876,No
CUST1492,Male,29,4,One-Year,73,DSL,No,No,BankTransfer,Yes,360,No
CUST1493,Male,34,64,Month-to-Month,107,FiberOptic,Yes,No,Cash,No,6755,Yes
CUST1494,Female,31,38,Two-Year,76,FiberOptic,Yes,No,CreditCard,Yes,2883,No
CUST1495,Female,31,22,One-Year,102,FiberOptic,No,No,EWallet,No,2334,No
CUST1496,Male,51,2,Month-to-Month,85,DSL,No,No,CreditCard,No,134,No
CUST1497,Female,37,31,Month-to-Month,41,FiberOptic,No,No,BankTransfer,No,1249,No
CUST1498,Female,28,11,Month-to-Month,39,DSL,No,No,EWallet,Yes,460,Yes
CUST1499,Male,33,46,One-Year,52,FiberOptic,Yes,No,Cash,Yes,2359,No
CUST1500,Male,68,62,Month-to-Month,91,FiberOptic,No,No,CreditCard,No,5633,No
CUST1501,Male,48,69,Two-Year,44,DSL,No,Yes,CreditCard,No,2945,No
CUST1502,Female,23,64,Month-to-Month,65,FiberOptic,Yes,No,Cash,No,4134,No
CUST1503,Female,36,10,Two-Year,92,No,No,Yes,CreditCard,No,997,No
CUST1504,Male,54,40,Month-to-Month,117,FiberOptic,No,No,CreditCard,No,4730,No
CUST1505,Male,21,24,Two-Year,76,FiberOptic,Yes,No,CreditCard,Yes,1784,No
CUST1506,Male,64,44,Month-to-Month,106,FiberOptic,Yes,Yes,EWallet,Yes,4610,Yes
CUST1507,Female,21,60,Month-to-Month,24,FiberOptic,No,No,EWallet,No,1342,No
CUST1508,Female,37,62,Month-to-Month,74,DSL,No,No,BankTransfer,No,4590,No
